lat,lng,ST_NAME,ADDRESS,label_type
42.01453677639837,-87.69002722736516,WESTERN,7313 N WESTERN AVE,MissingCurbRamp
42.0054018411085,-87.67633800616153,PRATT,1818 W PRATT BLVD,MissingCurbRamp
42.00996712578731,-87.68058782203171,GREENLEAF,2007 W GREENLEAF AVE,MissingTactileStrip
42.0102460259181,-87.66435206562107,GREENLEAF,1345-1347 W GREENLEAF AVE,SurfaceProblem
42.00698192818762,-87.67335813160102,CLARK,6919 N CLARK ST,MissingCurbRamp
41.999152304553505,-87.68153449541575,SEELEY,6442 N SEELEY AVE,Obstruction
42.003046278500776,-87.66944848382197,BOSWORTH,6642 N BOSWORTH AVE,Obstruction
42.01504336866572,-87.68739057841606,OAKLEY,7331 N OAKLEY AVE,Obstruction
42.00901251315454,-87.67919780588507,LUNT,1928 W LUNT AVE,SurfaceProblem
42.0005206802588,-87.67996838208244,RIDGE,6730 N RIDGE BLVD,MissingCurbRamp
42.00147107501404,-87.65739237934517,LOYOLA,1033 W LOYOLA AVE,Obstruction
42.0172942771704,-87.66835109253248,FARGO,1502 W FARGO AVE,SurfaceProblem
42.000112390708736,-87.6665399226934,NEWGARD,6503-6509 N NEWGARD AVE,MissingCurbRamp
42.01783699758276,-87.68215311871899,BIRCHWOOD,2043 W BIRCHWOOD AVE,Obstruction
42.01253673085108,-87.6736669063135,TOUHY,1729 W TOUHY AVE,SurfaceProblem
42.00473035010318,-87.6600705253069,COLUMBIA,1140 W COLUMBIA AVE,MissingCurbRamp
42.015060174679554,-87.66963453347208,SHERWIN,1538 W SHERWIN AVE,MissingTactileStrip
41.999466280587235,-87.6690732117913,BOSWORTH,6447 N BOSWORTH AVE,Obstruction
42.01383092822976,-87.67700365110811,CHASE,1830 W CHASE AVE,MissingTactileStrip
42.00536139373486,-87.66408137237542,PRATT,1309 W PRATT BLVD,MissingTactileStrip
42.02215799817594,-87.66911853333279,JUNEWAY,1521 W JUNEWAY TER,MissingCurbRamp
42.01314371350987,-87.68902749109648,CLAREMONT,7220-7230 N CLAREMONT AVE,SurfaceProblem
42.011214535153435,-87.67875076619178,ESTES,1913 W ESTES AVE,SurfaceProblem
42.01371921121993,-87.66359278842965,SHERIDAN,7219 N SHERIDAN RD,MissingCurbRamp
42.007093239560774,-87.68121235655187,RIDGE,6916 N RIDGE BLVD,SurfaceProblem
42.00469453718227,-87.67070826773781,ASHLAND,6738 N ASHLAND AVE,SurfaceProblem
42.0121492032315,-87.68873319274795,TOUHY,2329 W TOUHY AVE,SurfaceProblem
42.00635140676295,-87.67866617797993,FARWELL,1917 W FARWELL AVE,MissingCurbRamp
41.999214116087586,-87.66690813166107,NEWGARD,6434 N NEWGARD AVE,SurfaceProblem
42.008934844743,-87.66970066071326,ASHLAND,6977 N ASHLAND BLVD,Obstruction
42.00904793209247,-87.66308072736382,LUNT,1215-1227 W LUNT AVE,MissingCurbRamp
42.01289281711685,-87.66683751084108,TOUHY,1418 W TOUHY AVE,MissingTactileStrip
42.01041113946708,-87.66914329559822,GREENLEAF,1528 W GREENLEAF AVE,Obstruction
42.006380834719764,-87.68874328226417,FARWELL,2314 W FARWELL AVE,Obstruction
42.00269880091917,-87.67295581795283,WALLEN,1706 W WALLEN AVE,SurfaceProblem
42.00456111154238,-87.65779751528699,COLUMBIA,1051 W COLUMBIA AVE,MissingCurbRamp
41.93531876216513,-87.78936215841446,NEENAH,3021 N NEENAH AVE,Obstruction
41.9321327662458,-87.70786733894006,DIVERSEY,3208 W DIVERSEY AVE,Obstruction
41.989869282787105,-87.78980749275883,NEWBURG,6002 N NEWBURG AVE,MissingTactileStrip
42.015827587472636,-87.68034200701089,DAMEN,7363 N DAMEN AVE,MissingTactileStrip
42.00800446955893,-87.66725750183541,MORSE,1434 W MORSE AVE,MissingCurbRamp
42.013590080516444,-87.6788751783297,CHASE,1915 W CHASE AVE,MissingTactileStrip
42.00805182206459,-87.66466277195036,MORSE,1322 W MORSE AVE,SurfaceProblem
42.0072117569979,-87.6826376219419,MORSE,2037 W MORSE AVE,MissingTactileStrip
42.01107958084476,-87.68989826566978,WESTERN,7101 N WESTERN AVE,Obstruction
42.000450889356436,-87.67338579363809,ARTHUR,1737 W ARTHUR AVE,Obstruction
42.01233938062307,-87.68419055553022,TOUHY,2130 W TOUHY AVE,Obstruction
42.008265644005306,-87.66771404864011,GREENVIEW,6957 N GREENVIEW AVE,Obstruction
42.006594989084846,-87.67861761637346,FARWELL,1914 W FARWELL AVE,Obstruction
42.012583878363124,-87.68300508227557,ROGERS,7200 N ROGERS AVE,Obstruction
42.010099889337965,-87.67307510131467,GREENLEAF,1719 W GREENLEAF AVE,MissingTactileStrip
42.014117700801656,-87.68183975866924,CHASE,2032 W CHASE AVE,SurfaceProblem
42.02215946947251,-87.6692657228131,JUNEWAY,1527 W JUNEWAY TER,MissingTactileStrip
42.012725049844605,-87.67647591277456,TOUHY,1818 W TOUHY AVE,MissingCurbRamp
42.0076447713565,-87.66385361227688,LAKEWOOD,6928 N LAKEWOOD AVE,MissingCurbRamp
42.01357721977429,-87.67953801178837,CHASE,1933 W CHASE AVE,Obstruction
42.01144957120765,-87.67914203586156,ESTES,1922 W ESTES AVE,MissingTactileStrip
